VitaminC,TA,SSC
36.558025,530.8583,20.74997
24.780674,728.1459,14.239025
37.39116,521.45496,14.435351
55.07864,436.72818,8.899109
29.07785,79.797424,15.832421
52.38242,715.3943,15.455449
16.210148,277.95367,9.831669
38.82439,181.70367,17.606827
58.11316,207.20871,13.832834
51.42288,582.63367,19.049719
43.216698,415.46994,14.494549
36.01461,535.53705,17.373125
48.787807,423.48672,17.926313
39.694805,663.20074,17.880066
27.200611,555.13367,12.176606
39.825462,779.65735,16.107124
19.247515,469.9949,23.360064
33.20841,337.1332,21.016739
55.40596,185.89807,17.349266
57.198307,347.45367,12.571602
60.519356,408.41156,15.724861
66.3872,811.81396,12.569333
59.111725,342.0559,11.74465
44.298775,774.43445,14.212483
51.30299,23.65863,17.681335
39.292393,435.96484,8.183935
61.45865,199.06305,15.8338585
31.4725,429.5385,11.221925
28.456593,432.61853,23.397287
49.462864,122.96298,16.340652
59.766792,338.1772,18.938782
75.793015,621.00354,13.033462
57.985138,287.49658,19.81534
13.5564995,292.52905,19.076754
62.936577,462.1056,19.56729
43.792774,908.4129,14.988366
71.44264,565.3026,18.021395
29.634441,736.7668,16.143524
39.09283,563.4637,15.259013
54.78605,839.54877,12.742268
33.70163,269.9707,14.070004
61.74231,558.25354,14.967515
50.192085,501.0532,10.477354
65.55106,134.49591,14.068232
61.598656,226.04614,14.766269
32.44941,188.4932,7.902068
67.6333,610.06775,16.09181
60.195362,303.36047,12.245327
38.56231,342.84885,11.812218
70.229034,313.5794,20.41961
38.763344,511.62866,17.18642
43.873272,657.4412,10.500342
39.522003,451.31314,23.396963
67.91066,676.62354,14.226555
27.111292,315.09006,20.185822
24.276192,380.653,15.251822
19.46941,509.47397,12.0127125
36.467793,733.8805,20.874693
50.5326,474.551,23.155071
28.274578,405.50693,17.784597
37.06747,639.4686,23.349518
10.689375,536.23584,17.691023
35.63584,635.90686,24.914986
45.58249,495.73517,11.077757
24.241684,398.11844,23.556538
52.149315,768.97064,14.014893
26.442913,358.1018,12.497989
77.18442,328.1477,12.669464
