ripeness_index,sugar_content_brix,firmness_kgf,length_cm,weight_g
4.39,15.821735,2.76,24.521076,196.16782
3.8899999,16.14,0.74,16.902905,131.31102
2.11,17.08925,3.01,15.850515,130.05316
4.7,21.39665,3.6100001,12.326611,181.33244
3.099025,19.738834,4.1800003,15.607375,169.87614
5.25,19.588171,2.926055,20.983316,95.71409
1.2291152,15.5,4.7219706,27.213459,197.58951
5.395125,20.179205,3.42,27.68327,181.67455
5.877335,19.056826,4.6384897,28.036274,109.70999
1.1500001,17.53,2.567725,14.506421,88.66015
6.3496046,20.36,4.5,15.989245,172.39835
4.55,17.69,2.38,10.418631,191.10367
1.3500001,15.391809,4.232085,19.676655,98.24099
6.9313707,19.646025,2.278425,25.977457,221.97794
2.7380252,19.146725,1.2120949,13.199566,210.15193
5.145525,19.490509,2.6100001,16.390295,94.25627
3.05,19.99,0.73,24.47294,121.483116
2.3143048,21.808176,1.9100001,21.349506,135.66808
5.6475096,17.096615,1.1472449,18.772594,244.33894
1.2181449,21.660015,2.849165,21.658665,177.51
1.460655,16.636475,3.05763,11.610001,115.924446
1.718215,15.672495,3.9156952,14.60413,148.95267
3.76,21.017904,3.48,17.104126,120.834946
1.3500001,21.695934,3.7601502,25.327736,128.87099
6.26,20.512684,4.350815,15.53129,196.46643
2.496915,19.84882,3.4348655,18.01,151.76086
1.0344651,21.724865,0.82000005,17.004326,144.2606
1.6146901,17.849495,3.3600001,16.799015,129.9382
6.55,21.28002,1.5063449,12.752096,227.0477
2.5804453,15.71,3.517665,11.569025,178.12926
2.849425,15.8,3.72,11.391596,169.85497
3.259074,20.852184,1.5699999,12.91399,227.82376
5.1375647,20.890144,0.54999995,27.751585,188.37009
1.49,17.428156,1.0407099,11.689721,165.50424
1.79,19.554495,1.258985,27.88842,127.90834
1.2400851,17.622805,3.627365,27.15183,191.5531
5.59,19.0,3.7741296,10.975136,153.79039
6.545365,18.62,1.79,11.4413805,121.04465
4.8760247,15.940001,1.1600001,20.01,176.92484
5.292315,17.71,4.195195,27.782259,92.11788
4.6665254,20.542904,1.75,22.02081,209.54955
4.684485,21.59431,4.884665,26.1354,210.92621
4.742245,17.435144,0.87,18.305115,149.08153
3.081065,15.781325,1.2051051,18.12451,149.14746
2.37,17.821535,4.902625,14.5310955,196.01459
2.2963448,20.33,4.9646635,23.413786,178.73969
6.3999996,19.089571,4.77381,14.9318905,179.85703
5.381145,17.134476,4.2390747,21.421446,126.82451
1.03,19.886581,3.5,24.695126,249.78864
6.813895,18.5,4.547405,13.642301,162.45642
2.9857352,20.519676,1.88,26.66668,219.65207
3.0351448,15.47,2.1527052,18.196075,224.62889
5.471891,20.212463,4.0,29.085949,166.09395
6.694225,20.119999,3.48,25.781605,220.35884
5.84,19.513214,0.91999996,21.71723,178.50116
3.98,18.13,3.47,26.08974,244.2857
4.307125,15.46,1.083975,29.939514,141.51038
1.048445,19.07559,1.535275,16.316216,172.89197
1.4100001,20.94,4.3,13.120001,163.27122
6.72207,18.630335,1.97,24.684155,137.86519
1.4990699,19.363415,2.5098648,18.220001,215.31474
6.98,20.72,1.85,27.933525,235.24681
6.3199997,20.981985,0.87,21.566725,246.57117
2.11,15.981995,1.42,18.220001,148.87216
3.38,21.465794,4.62,21.98693,201.40733
1.2,20.09,3.19,11.72,132.60999
6.95,15.190001,3.42,18.319096,129.78442
2.06,20.1,4.86,11.974996,165.91629
6.161985,16.06,3.886765,13.540001,189.87389
1.055435,17.07527,3.31,13.790951,222.1387
1.77,21.104795,1.17041,26.78,238.3031
6.56,15.69295,3.47,26.195396,173.31683
3.12,17.316315,1.2320498,17.225204,186.8267
5.1305747,21.652056,2.82,22.63858,96.309875
2.4,19.569136,1.1049452,17.60909,249.5835
2.551865,21.63217,3.3400002,14.074856,187.89542
2.937975,15.282125,4.418675,12.656176,231.48871
1.118345,15.18,3.1016748,24.316425,189.88786
2.42,17.781694,4.2799997,24.66299,125.23879
3.5104647,20.939075,1.513335,15.509241,127.96704
2.38,16.15757,1.93039,14.618111,127.41342
5.8813148,19.36,3.9336548,19.481865,177.86649
3.02,19.69379,1.8863151,21.58486,132.62361
3.35,16.478485,3.9865649,21.130001,100.54487
1.81,17.58,1.72,24.02473,82.289085
4.95,19.049835,3.1086652,10.438916,202.00746
6.9257345,21.72,4.3336706,26.85035,232.63821
3.3899999,18.58,3.88,21.99489,209.02946
3.5783248,19.286526,2.263475,24.44498,213.49802
5.438956,17.19283,0.7819251,29.521755,160.74724
6.85,17.709694,2.31,28.378277,165.7301
5.35,15.98,4.26,12.426826,247.84229
3.451535,15.988985,3.31,21.28,199.45544
5.2208495,17.77,3.08,20.939165,128.51462
4.49,21.140715,2.055915,20.163012,237.69562
5.773555,16.68,1.79,11.599786,219.85788
6.37,15.359985,0.73,16.746101,156.98898
4.285185,20.633453,1.710795,11.813516,191.47932
2.002765,20.789999,2.606655,25.04,210.69423
3.0281549,16.589355,1.1153051,18.848896,186.48022
6.1879044,16.574406,2.044945,13.149376,235.58348
4.95,21.659046,0.6762898,22.745476,169.41472
6.144985,19.804754,2.05,23.49941,149.08852
5.42,21.69,1.2,20.406826,138.18027
4.82,21.006935,1.334805,12.776131,183.79985
4.0854855,16.860025,1.464505,26.594461,88.24314
2.21,20.37995,1.71,28.215126,119.383255
5.59,19.95309,1.3299999,28.92,225.93011
2.558855,19.265089,4.1123853,29.11391,119.93941
4.56,19.44,3.530575,25.320745,225.09991
2.253435,21.441286,1.7416649,21.04626,215.59651
5.3032846,17.05,0.81677496,18.226185,142.64651
2.82,15.36,3.5962744,28.840805,212.23361
1.1299999,19.48,0.80999994,16.087502,178.44089
1.2470751,17.358255,3.23,29.401386,134.56126
4.37803,19.6,4.7599154,29.07,159.99033
6.628175,20.06,4.36,13.28155,240.97437
2.016745,20.430845,3.0428452,14.394581,102.4276
1.73,19.162115,3.87,20.17699,231.45377
6.95,15.873165,4.4700003,24.868134,123.89094
4.931945,16.06,1.1362749,15.955445,143.62636
4.29,15.679485,1.2190849,21.76,174.80212
2.08,15.077375,3.8200002,15.380001,97.02484
6.6351647,21.955536,3.76,21.01,107.7408
2.0,16.82,2.12,25.27557,214.75656
4.48,19.68,4.996505,13.490001,151.91605
1.8479149,15.800765,0.6182451,25.054775,132.5419
5.075725,19.348465,3.537565,26.932018,184.86856
1.4300001,16.94577,1.69,23.59,193.34697
4.737295,20.619999,1.5699999,20.65697,160.67735
3.002235,17.89277,3.926665,28.189999,226.0351
2.22891,16.607315,1.7974849,13.4510765,126.660904
1.023495,21.74,2.185615,26.430983,200.32152
5.7286043,15.37,2.25,25.49643,191.8762
5.5694995,20.437836,4.59,12.635205,235.51999
3.6007946,20.56,0.78,25.129625,245.99722
5.59,19.99,3.68,15.187235,235.42644
6.3199997,20.928104,1.367715,20.932177,142.34969
6.773925,20.76,2.19,25.2,178.62784
3.71,19.418365,1.31,12.214096,202.40009
6.66,16.116844,4.561385,10.277375,195.05453
4.278195,19.96707,4.59,27.973366,176.43828
2.943305,17.38,3.0934496,29.37722,89.837616
4.65,18.04441,4.9096146,29.840586,172.30049
5.636765,21.584526,0.54145503,29.90709,243.83047
3.1,17.130001,2.9,12.166475,86.67304
1.9068451,21.361385,1.8573852,16.05079,203.7503
4.74,20.988976,3.88,20.0,90.52321
2.87,21.69,2.67,11.45967,195.02658
4.71,16.90393,3.46,17.75093,247.01486
4.04,21.23,3.3151553,10.861481,171.37625
5.4599247,18.38759,4.36,16.206625,101.333916
1.7,20.63,3.3,16.695135,217.54233
6.4321747,21.59,2.98,18.16645,211.89459
2.201495,21.93515,2.19,11.72,247.28372
3.621765,17.5,4.4266353,23.400385,153.95863
4.9578648,17.104574,4.27,18.70986,193.22742
1.46,16.89,4.119375,13.89966,128.03278
5.8567104,17.34457,3.5415452,19.766352,134.4513
5.14,19.860676,1.79,29.139915,142.40404
4.5933495,16.55966,3.08,12.394791,86.03322
1.19,15.78,3.42,20.117525,97.41355
3.7,15.240185,3.8,24.286526,181.33943
6.856805,19.42,1.6689551,28.940258,139.42987
5.962185,16.73239,2.391135,15.134775,169.56961
3.35,17.5,1.2,25.38741,234.65173
5.463955,20.625496,0.76,11.058301,235.77744
4.238295,15.440001,3.63,22.405716,138.91394
6.8599997,20.85,2.5457852,13.71105,153.04503
1.1962051,18.003275,3.3761349,17.84,170.11272
6.705065,15.51,2.961005,26.41651,154.4863
5.105625,21.869999,4.857775,14.140901,91.20198
6.21,17.47,3.76,11.09405,244.31992
2.361195,16.143589,4.056909,23.253885,157.86244
5.693655,21.60829,3.4608753,28.698175,95.84564
6.23,17.351265,4.312855,20.236456,246.46631
2.7199998,15.440001,1.75,17.132805,104.55151
3.667585,16.76433,1.3499999,14.126471,104.29225
5.25,20.93,4.86,17.63705,155.87276
2.3600001,20.859175,1.4599999,23.820475,247.92264
4.7,16.309654,4.741955,21.699635,148.05756
4.612645,19.68,1.2,12.66,217.27971
3.162905,21.738846,2.41,12.037906,146.92929
3.46,18.77,3.6423151,29.782625,87.650314
2.3000002,17.245066,2.34,18.11,205.55405
3.1698952,18.820135,4.184225,23.935837,227.83774
1.73,16.77831,4.4046955,21.087025,165.54619
6.81,17.85,3.7840548,12.410001,204.72894
4.4,21.69,3.4120495,28.730988,186.41035
1.51,18.45,1.69,23.54727,212.00824
2.2604246,21.1,1.5300001,23.813486,87.753845
3.553375,16.582365,3.7085843,28.237064,171.19254
6.37,21.66,1.661965,28.998106,169.31686
3.780935,19.21,4.143944,12.50857,107.84221
4.763215,19.74,4.383725,15.828101,194.73712
3.8799999,16.596344,4.4700003,25.998426,220.49626
2.87875,21.69,3.49,29.744965,127.5153
2.891365,18.024244,2.3664503,16.302235,184.32848
1.2940199,19.562145,1.5400001,11.088045,115.07636
4.3481297,17.21,3.1671302,23.443295,210.02525
3.1,18.523544,4.7,14.08,145.82845
1.48,21.23,2.39,12.759086,123.967834
2.83,16.44911,2.25,12.628216,89.594536
4.48,16.53,4.19,16.62417,127.3069
6.660115,16.97567,1.95,12.89002,202.74435
3.4585252,19.91454,1.8394251,14.570451,91.33153
1.73,20.647436,2.3,29.765934,162.82288
5.37,18.392775,4.4700003,18.034975,120.06076
4.961845,15.185235,1.4784849,11.614736,178.38466
2.511715,16.033936,4.397705,19.615482,245.89236
3.49297,20.603575,2.78,29.489979,195.38625
2.83,17.6,1.904275,27.443571,91.75148
4.2046494,15.866175,4.7200003,11.7400255,165.44846
3.398625,21.16,1.356745,11.891625,81.3399
1.3699999,17.35,1.32,13.8717,158.26
4.7303047,16.17,3.5,27.700874,247.07364
1.5699999,21.32491,3.550475,13.8,223.45062
1.8278701,17.572905,4.7997303,28.766466,191.44437
6.7799997,16.6,4.17,22.710527,102.99967
1.8958752,20.570663,2.2924051,13.523225,122.54878
2.831465,17.061665,1.5,18.833776,182.95802
1.5644348,15.56315,2.689465,28.416855,98.09113
1.6399999,16.46,2.177655,26.481215,129.62445
4.47,20.1,3.7980351,20.371876,84.3844
6.293625,16.689255,3.133615,26.57,246.29865
2.489925,15.440001,1.2460301,25.3489,141.40558
4.9508753,16.508911,4.411685,26.88805,98.55265
6.8208847,15.35,2.13,22.590826,244.20181
1.6200001,16.123835,2.9,21.676966,145.01369
6.9895144,18.25,3.8400002,15.74915,216.87451
3.98,17.07,2.04,14.03861,157.60605
4.723315,15.247175,2.12,12.614235,126.71268
6.0699997,20.810246,2.029995,14.016577,137.55237
3.758025,21.434296,1.9100001,28.889736,209.67572
2.24289,15.0,2.06,24.131685,137.98022
4.69,15.442795,3.1,22.929926,244.94629
2.7199998,20.143734,3.42,25.04,215.74617
1.343965,19.56,3.07,15.229176,178.55707
1.51,18.81,0.5899999,25.419535,230.60028
3.12,17.203405,2.971975,10.701296,208.3764
2.48,17.662294,1.524305,20.44338,200.83408
4.64,17.527954,1.03,17.54,170.62067
3.1906548,15.51,4.99,13.914406,186.95508
4.82,20.408905,2.682475,24.712688,234.53452
3.7,15.88,1.55,17.535616,104.3211
5.0953293,18.316854,3.88,20.747835,126.570755
6.37,17.01,2.45,24.034355,138.36873
3.08,18.86238,3.65,27.143925,104.6983
6.95,21.119999,4.54,25.08781,110.21587
4.4577003,18.147055,2.234545,16.155346,192.81113
1.49,18.354445,1.850395,26.188406,248.67949
3.21,17.47,1.9100001,19.161806,181.17548
4.04,16.130825,3.52,11.14,189.9848
6.93,21.646149,3.46,27.594696,205.93149
1.4895849,16.52289,3.613385,29.514767,176.16617
4.8580647,21.95,0.80999994,22.526741,247.33731
3.76,16.848135,4.12,21.692646,247.2348
3.517455,16.329935,4.2,19.198927,234.63
4.903985,18.15,3.55,21.63937,133.9361
5.67547,17.96,2.4160852,22.064125,248.00165
1.5155051,20.25025,2.6,23.317476,90.78437
4.72,17.59571,1.2,26.399277,183.37547
4.8510747,20.17,3.179535,27.492756,205.34047
3.08,18.583445,2.08,21.018301,102.66031
6.891101,19.731844,2.76,13.178595,237.8112
2.62,15.538615,3.548535,15.897901,111.32266
1.236105,19.74,4.7200003,18.665985,189.83972
1.7042351,18.41,2.13,25.96099,229.18518
6.6,19.95,2.300365,28.787436,103.211975
6.7439957,17.6,3.2,12.766075,179.43774
4.296155,17.86491,4.501485,13.730001,107.52083
6.71,16.79229,3.01,27.079672,242.03299
3.69,19.67,2.2031703,16.247286,210.72917
6.538375,20.238136,2.72,22.51,218.20358
6.2178044,15.573565,2.6495647,28.82625,85.701324
4.24,16.258474,0.6799998,29.234056,216.9512
1.1500001,18.104145,4.4372497,21.104986,89.27924
3.98,21.969515,2.523845,16.958195,214.27396
4.10893,19.46857,3.195455,27.007895,177.04999
1.5754051,21.25,1.951165,22.2,107.642944
1.8647151,15.978015,3.510675,10.263395,156.34
1.589385,15.31,3.19,12.110001,104.05627
4.169365,17.04343,3.0118752,21.706625,97.7566
1.204165,16.922935,4.0984054,15.080446,157.45985
4.756225,21.869999,3.0498352,16.29302,164.42805
1.7790852,15.318045,0.560385,27.03773,216.12308
5.9691744,18.598394,4.1800003,21.28,199.70612
3.8899999,17.92,4.2061653,20.196455,192.65474
3.985585,18.75335,2.77057,10.222125,205.30014
4.86,15.296105,2.75,14.41,195.74197
1.48,18.15,2.2135751,22.11265,196.767
2.7885551,21.843409,2.72,12.485306,145.24573
5.205305,21.613125,4.713025,21.61141,193.31377
3.585315,17.118555,4.26,16.89183,108.32918
3.444545,21.753796,3.274285,16.017025,112.00062
5.3599997,15.059415,0.654165,19.924608,117.28943
3.634245,21.95,2.3752148,28.194155,117.84012
1.3500001,17.474075,1.4000001,28.465782,96.62964
3.92,16.86,0.8000001,24.01075,126.76859
4.560705,18.87,2.387155,18.35615,93.630844
2.823505,15.268145,1.7337049,16.309225,160.29932
4.3,17.69,4.2250953,26.62242,99.23403
1.3599999,21.76,2.45,21.527266,102.77599
3.21367,17.025745,4.7,17.525875,176.7192
4.9758253,18.403746,3.18,18.049295,158.67816
5.18,17.516985,1.49,12.832272,242.21472
3.8076208,18.59,1.705845,28.189999,89.68348
4.99961,20.921116,4.45,12.57102,135.03156
4.92593,20.95,0.6252351,21.777323,132.73123
1.65959,19.68,1.2700001,19.168795,140.27966
4.74,21.520214,1.4499999,28.35,167.32198
4.3001347,21.346436,1.374705,26.988976,114.0126
2.8384552,15.06,1.59,16.32641,246.73337
6.0699997,21.63,1.8324349,25.669575,237.9928
6.21,18.185986,1.5400001,22.967966,164.14146
3.3517349,15.38,0.8614099,23.264856,226.55234
3.135805,15.363965,1.1600001,27.32,234.42197
6.831855,19.14,3.1531494,16.87785,178.02228
2.08,21.0,2.4340448,17.869621,187.64378
3.049125,17.69,4.091415,28.914095,162.29813
5.3592052,19.65,1.72,27.513725,181.28
6.673256,19.27907,4.3,25.108656,243.52899
4.25,16.5317,1.42,15.052835,197.5965
6.62,18.827126,3.68,29.556705,114.63603
5.4170647,16.169756,4.8956356,20.21495,94.44524
3.776955,19.674955,3.755125,11.338065,125.60327
3.010195,18.80833,1.2809249,16.774061,222.3982
1.25,21.18,4.748945,18.11053,190.15785
3.899765,16.81423,3.667265,13.928386,116.4646
5.363185,17.010796,4.6245093,13.921396,239.19623
3.4099998,17.814545,2.7174249,15.945366,171.03427
5.593629,15.289115,4.305865,17.801115,185.07703
6.103045,19.573114,4.21,17.62307,92.898315
1.4593701,21.65,2.49,16.254276,81.47339
6.3869495,20.32413,3.503685,18.96076,217.92343
5.622785,19.216625,1.186175,24.41702,246.16078
6.04,16.91791,2.5387948,18.812805,189.54767
5.017765,19.615166,2.4270551,12.460356,234.21191
1.77,21.038876,3.19,13.973335,224.71884
5.735595,20.866165,1.634005,23.275536,104.46089
4.938935,18.959934,4.246065,23.51,123.21976
3.69,18.21,1.23,17.59022,179.03362
6.66,20.462786,4.02,14.538086,240.79962
3.5463853,20.788305,4.5,13.967421,120.59477
1.1113551,16.471495,2.3402648,23.51,245.39749
4.66,18.83442,0.91999996,13.725031,148.57362
6.0008254,20.31015,1.5300001,14.973906,153.43513
4.3341503,17.713675,2.0928051,11.369885,218.74414
6.21,18.62,4.38,17.139795,95.50219
1.7112253,20.264229,4.42,24.386326,211.496
2.5977848,19.21,3.73229,29.022099,186.72963
6.201885,18.302876,1.62,13.824044,194.00975
3.8899999,21.17133,2.113775,12.621225,155.77069
4.71,21.25,0.55640507,13.099621,144.6502
3.6466155,15.000485,1.62,11.128016,122.04063
1.49,17.742966,2.4708648,28.189999,90.977295
6.9035096,15.76,1.56637,16.61019,235.67627
3.35,16.58,0.6623099,24.769257,170.65562
2.8010902,18.610771,0.80999994,26.52,142.17911
6.5603147,20.774324,2.63,14.99577,167.88121
5.46,15.18,1.129285,10.36268,220.1271
2.3200002,17.18,2.556755,13.298296,178.06635
5.49985,15.99,2.24,11.362896,85.05644
4.98563,15.254166,2.307355,11.09,98.182
6.8631396,19.220606,1.29981,19.66933,178.35669
6.83,19.22,2.18,26.240002,222.99564
1.8888853,17.835514,0.80999994,26.64019,101.981064
5.3482347,15.5,4.99,10.800001,102.7048
4.243245,18.591406,1.49,21.99,176.29538
3.53,20.640446,3.1,11.160926,151.36935
4.183345,19.986496,1.890295,28.69,91.98452
6.2832704,19.6,4.42,26.406265,172.51227
5.68,21.122755,2.7862551,10.270386,86.41994
2.3200002,17.1,4.3,21.097996,168.19211
6.98,20.289255,1.14,21.28,145.39435
5.1,15.54,0.80483496,11.023096,84.012634
4.695455,16.954874,3.5,29.34926,163.64903
2.3200002,21.795734,1.7177849,20.92037,133.53143
4.5487647,17.64357,1.5432351,17.991486,205.22327
6.85,20.87631,0.8000001,27.181885,192.2129
4.328095,15.427731,0.53349495,19.306755,212.06
6.9700003,15.848215,2.271435,17.553576,151.0424
2.950295,20.76,4.6711855,19.65535,113.351845
3.921705,18.65,3.88,12.95186,176.80338
4.57937,18.39,3.45,12.15897,153.38956
5.9412146,19.183084,4.6800003,14.981791,102.09755
6.2367353,15.449785,2.0888252,15.145296,215.68326
2.590795,18.111135,2.311335,15.00975,234.7023
6.963595,18.23983,2.17,21.295626,136.47466
4.356055,18.12,2.2455149,18.370066,97.69423
1.0700002,17.45621,4.88,19.29812,134.07973
6.94535,19.81,3.653285,20.250435,239.16127
6.082076,21.48,1.96,20.89241,164.83261
2.56,16.6909,3.9711902,25.662586,125.44591
1.03,15.88,4.99,18.300001,242.92123
4.862045,21.25206,2.420065,11.081056,177.9607
6.05,20.032415,1.8900001,10.511426,176.01936
5.3,19.384789,0.76190996,21.080036,185.48834
4.321105,20.33,3.98,12.36285,210.79306
2.17,19.258566,4.1800003,27.954494,120.186584
6.4705515,17.95,3.94,19.43,92.62851
1.06,15.208615,1.6918651,27.525003,170.8099
6.9745646,16.61861,4.93719,15.969425,143.9655
1.772095,20.759375,0.60000014,22.682251,157.24736
5.299305,20.1,3.47,14.803956,127.07623
1.2,17.33059,4.1800003,22.02,162.49557
4.80235,20.164705,0.548445,29.09993,225.85027
5.0099998,21.706905,3.2467299,16.909895,223.30188
5.25,18.038225,2.63,11.231781,179.13847
2.905345,15.94011,0.8000001,21.316595,211.2198
3.71,19.650005,1.0284151,24.841045,151.60002
3.76,21.368376,2.53,17.201021,108.16724
2.96,18.993916,2.674515,13.490001,227.56
4.0028753,21.220615,4.59,11.240001,201.63942
1.79,21.111786,3.0747852,26.181416,110.72377
2.11,21.74,3.01,14.362395,199.22253
6.23,20.978004,0.9774449,18.04,199.25482
6.27,15.133295,1.3158749,14.184206,140.16954
5.4,18.48,3.14,18.277155,119.85553
6.247705,18.45,0.8215101,15.656306,207.14896
3.928695,19.37081,3.2,11.482776,118.65537
1.8,16.109856,3.6602752,10.131455,219.89983
4.945925,17.702705,0.5883448,18.042305,219.08894
6.3999996,21.667006,2.72,19.836252,159.66443
4.1388297,20.5,4.8188453,13.39737,221.86914
5.81,17.02,3.72,18.338257,246.01361
5.846365,15.614534,3.49,13.353736,178.945
1.44539,17.53387,3.112645,12.870001,157.73706
2.917005,21.764765,1.42,22.385256,195.00397
2.7815652,16.671425,0.966475,10.46977,89.64155
5.6614904,19.341475,4.2799997,23.45,219.77054
4.68,19.86,1.0686699,11.531706,187.46786
2.405075,19.867664,2.009025,23.834455,114.77475
