Glucose,Fructose,MalicAcid,TartaricAcid,Potassium,Magnesium,Calcium
575.5,531.5,79.2,123.5,51.8,2.4,1.8
502.2,482.8,50.5,48.3,37.4,2.5,2.2
100.4,65.7,368.0,136.1,37.8,1.8,4.0
384.8,360.5,228.2,121.5,43.5,1.7,2.3
41.5,17.0,310.7,131.3,154.6,3.4,8.1
294.3,283.0,79.4,69.7,51.5,1.7,2.2
70.7,22.2,156.9,196.1,145.1,14.7,36.8
534.4,509.9,28.1,87.8,87.9,4.2,4.3
309.2,291.2,18.9,79.7,52.9,3.1,3.2
39.8,12.1,505.9,193.1,44.7,1.6,4.5
112.8,56.9,338.0,151.3,56.4,3.2,4.9
516.8,508.9,43.7,93.8,70.8,3.8,2.1
302.1,304.6,148.8,76.4,38.6,1.8,3.1
341.9,319.9,3.5,50.8,66.7,3.7,5.8
203.4,170.3,79.4,110.5,63.4,4.2,7.8
376.8,389.8,50.1,75.7,184.5,5.7,5.5
361.2,342.5,54.1,55.8,207.9,3.2,2.5
807.3,714.0,0.9,99.7,51.9,2.2,2.4
479.2,471.8,37.0,78.0,54.4,3.0,3.1
383.9,394.5,140.7,85.4,47.0,1.7,2.3
29.1,11.6,393.4,175.1,31.5,0.9,2.2
436.6,379.9,104.5,153.9,53.8,1.7,1.9
80.7,17.8,415.4,274.1,40.8,3.2,5.7
157.7,112.5,181.4,132.4,59.0,3.1,5.5
747.0,660.6,48.7,78.3,38.8,3.2,3.1
648.3,545.0,69.8,166.2,56.2,2.7,2.6
113.4,31.2,213.5,262.5,44.0,3.0,4.6
293.3,287.6,44.0,57.9,67.1,3.1,4.5
45.0,16.4,493.9,192.9,40.2,0.9,1.9
70.3,19.7,370.2,158.8,41.9,1.6,3.5
519.9,509.8,41.3,84.5,48.1,2.8,2.8
449.2,435.9,13.9,70.6,239.5,4.9,3.9
363.0,379.1,158.6,74.0,42.7,1.1,1.6
576.9,545.8,21.8,71.3,145.5,4.3,3.6
114.2,45.7,172.5,183.8,40.4,2.8,4.6
870.0,823.4,26.7,70.0,30.1,1.2,1.8
576.7,533.2,34.5,116.9,48.8,2.7,2.7
315.6,294.9,84.1,89.3,46.6,2.2,2.5
28.5,10.6,360.4,273.4,119.2,15.7,35.4
200.3,151.2,205.6,136.9,55.6,3.4,5.4
312.5,279.9,90.0,94.7,53.2,2.1,2.0
260.6,265.4,22.1,42.1,137.8,3.4,3.0
376.0,298.2,306.8,213.8,46.4,2.3,3.5
367.3,365.5,161.6,110.5,67.5,3.2,3.7
56.1,17.3,493.1,207.4,30.3,2.6,5.8
98.3,21.3,391.5,285.2,42.7,3.0,5.0
499.7,487.7,44.2,79.6,72.3,3.5,3.1
54.8,17.1,296.2,157.9,87.4,6.2,8.0
529.3,438.3,124.2,181.6,55.2,2.3,2.7
753.7,695.8,1.8,49.1,77.6,2.4,2.1
455.7,399.6,67.1,181.9,44.3,5.8,6.3
350.3,299.3,6.0,124.2,29.5,3.2,3.1
382.4,381.3,67.2,83.2,64.5,2.6,2.6
65.5,19.0,332.6,173.2,40.5,1.6,3.1
205.5,207.4,136.7,121.8,214.0,8.6,6.9
473.8,461.9,35.5,76.3,177.9,6.2,4.5
101.3,30.3,210.8,206.2,37.0,2.2,3.8
456.9,440.1,64.3,70.5,63.3,2.3,3.3
67.6,17.5,408.4,200.0,44.1,1.4,3.2
539.3,536.9,2.5,62.6,192.8,4.3,2.9
574.3,533.7,32.8,100.8,69.8,4.5,4.6
43.2,11.3,185.7,189.7,18.4,1.0,3.4
359.1,324.2,65.0,120.2,174.3,8.5,21.0
372.5,378.2,92.6,79.0,75.2,2.9,2.9
103.5,42.1,161.0,141.5,203.0,10.1,12.8
87.1,21.1,154.8,218.8,31.3,2.2,3.5
406.5,386.6,221.7,137.6,42.7,2.0,2.2
503.8,485.8,25.6,79.0,52.4,3.4,3.8
48.5,17.0,300.3,173.2,159.9,9.0,11.2
72.4,24.1,456.2,128.8,54.4,2.2,3.3
50.2,23.8,457.1,166.0,25.4,0.0,2.6
239.8,176.6,370.6,171.1,44.6,1.8,3.3
447.0,378.0,215.2,195.6,53.7,2.2,2.8
771.1,700.0,28.6,90.0,45.0,2.8,3.4
592.5,550.1,31.2,67.8,104.3,3.5,2.9
287.4,234.9,345.1,183.2,41.8,2.8,4.2
59.0,16.9,300.6,182.2,59.8,4.2,5.7
38.1,14.0,298.1,199.6,168.3,12.5,19.6
491.1,476.7,49.4,80.4,51.3,2.3,2.1
305.5,297.3,202.1,87.5,44.8,2.2,2.6
529.8,512.3,59.5,97.0,61.1,2.4,2.8
114.0,82.5,239.0,116.6,176.5,5.5,5.8
216.8,185.5,105.8,82.7,169.3,3.6,4.9
401.4,442.7,4.2,43.2,72.9,3.1,1.1
649.7,616.4,49.0,86.1,50.6,1.6,1.9
426.5,376.5,118.5,183.6,62.8,6.1,7.2
407.3,412.6,26.9,78.2,203.5,7.0,5.6
257.6,250.5,42.6,60.4,81.0,4.1,6.6
264.6,267.3,185.7,90.8,43.4,2.2,2.9
291.4,275.6,57.6,83.7,68.1,3.4,3.9
50.2,14.1,528.0,195.7,39.6,1.9,4.8
397.2,411.6,59.9,76.6,48.1,1.6,2.2
706.8,620.1,0.6,63.8,167.3,4.7,3.3
518.2,480.1,35.7,125.2,69.6,6.4,5.8
597.4,554.1,53.8,121.7,65.8,3.8,3.7
469.7,473.9,25.9,54.8,77.2,3.2,2.6
552.1,539.8,65.4,82.2,42.8,1.3,1.3
59.5,17.2,380.8,227.9,39.6,3.3,5.7
359.1,300.6,191.5,139.8,51.2,2.4,3.0
840.3,756.8,18.5,101.3,52.1,3.4,2.7
174.0,192.8,183.9,124.5,164.8,8.1,4.9
64.7,25.2,398.5,136.7,209.3,4.4,6.6
317.8,290.1,64.4,104.5,175.7,9.0,16.7
34.5,11.5,233.3,111.8,75.5,3.2,5.8
230.1,219.1,100.7,118.6,244.4,11.5,12.1
85.6,23.6,469.7,188.0,43.7,2.0,4.5
56.8,13.9,520.9,232.7,42.4,2.0,4.7
250.6,153.4,374.4,208.1,44.6,2.4,3.7
307.3,236.9,227.8,222.1,52.0,8.0,19.3
390.8,401.1,0.6,77.9,46.2,2.2,1.6
739.3,673.2,42.2,89.8,51.8,1.9,1.4
449.7,426.7,61.6,99.6,42.6,2.6,1.8
789.0,722.4,58.4,144.9,63.5,3.2,2.7
609.2,562.9,8.3,73.8,41.0,1.6,4.5
545.7,519.8,81.6,97.8,52.6,2.1,1.6
621.9,608.8,25.2,60.3,36.9,2.1,2.1
25.8,10.2,368.7,221.0,74.6,8.3,12.9
343.0,326.2,64.6,88.0,195.4,6.6,6.6
104.0,58.2,307.4,106.5,197.6,3.5,4.9
566.5,545.3,64.5,134.2,54.5,2.4,1.3
65.7,15.2,363.6,250.6,43.1,4.2,5.1
395.5,398.7,36.8,72.6,230.5,5.6,4.3
53.5,14.6,313.9,213.7,37.4,3.4,4.3
260.8,235.7,149.5,109.4,56.7,2.3,3.6
413.2,406.4,6.8,81.5,67.6,4.9,5.3
91.4,31.2,256.7,152.8,43.9,1.8,3.6
519.3,445.1,80.1,164.2,57.5,2.8,2.7
601.3,579.1,42.3,77.4,74.4,3.5,3.3
383.7,341.4,159.2,123.2,54.6,2.2,2.5
560.1,543.0,56.3,88.6,51.1,2.0,1.8
53.5,14.0,500.0,222.0,30.1,3.3,3.7
599.2,585.8,27.2,77.1,54.1,1.8,2.5
56.9,20.2,224.3,148.8,170.1,8.1,15.7
57.8,21.0,177.9,150.3,118.8,7.7,14.1
356.5,292.1,161.2,145.6,57.2,2.0,2.3
54.3,14.7,478.1,249.9,37.7,4.3,7.6
31.5,11.1,418.0,177.7,88.1,5.2,9.1
262.3,185.7,404.7,207.7,26.9,0.9,2.4
138.6,71.6,162.6,103.4,73.9,3.7,5.1
632.6,572.2,66.3,90.3,43.6,1.9,1.3
50.7,13.3,397.2,267.6,42.6,3.4,6.7
524.5,488.8,28.6,106.7,65.8,4.6,5.1
590.5,536.2,70.6,106.5,55.5,2.8,1.8
52.3,14.8,257.7,164.7,128.3,6.8,12.4
285.7,287.0,3.0,44.0,67.0,3.4,4.1
407.8,412.1,82.6,86.6,67.0,3.0,2.8
112.5,33.3,235.7,232.1,50.8,4.4,7.3
566.1,537.4,32.9,72.4,52.8,2.2,2.2
602.5,551.8,33.2,116.2,55.4,3.3,3.9
43.5,11.2,217.0,237.4,149.1,15.0,68.4
630.8,578.2,30.5,90.0,47.8,2.8,3.0
335.7,375.3,18.9,32.7,184.1,4.3,1.4
82.3,27.6,150.1,143.9,182.2,11.3,22.8
313.4,265.0,224.0,138.0,53.5,1.8,2.2
387.1,358.4,134.1,103.4,49.3,2.0,2.3
601.8,574.2,50.0,79.5,57.1,2.1,2.9
321.4,283.9,244.1,124.4,56.6,2.8,2.5
65.5,23.0,201.6,172.1,157.2,10.1,24.9
600.1,595.7,9.0,63.2,244.8,7.7,3.7
37.8,19.0,500.3,164.7,27.8,0.6,2.2
788.8,712.7,27.4,88.5,44.9,2.5,2.8
591.4,582.4,51.1,101.6,50.7,1.7,1.5
68.8,19.5,313.6,192.0,41.0,2.7,4.8
783.0,706.6,24.3,102.0,52.8,2.6,2.8
558.4,541.8,35.5,64.5,48.8,1.6,1.4
389.4,355.6,147.7,113.3,47.6,2.3,2.7
88.8,26.5,157.0,210.4,49.3,7.9,25.5
49.5,18.0,373.2,137.5,65.4,3.3,6.2
566.2,568.9,49.5,94.2,44.9,1.4,1.3
538.0,515.1,65.1,78.7,52.5,1.6,1.9
30.1,12.7,550.5,288.2,36.5,1.3,4.5
59.5,22.3,414.1,170.9,68.6,4.5,6.6
232.4,246.1,340.8,121.3,46.6,1.5,3.0
90.4,25.9,321.0,200.6,37.7,1.4,3.2
545.3,521.3,54.6,134.3,61.7,2.2,3.0
47.4,14.9,407.9,215.3,33.6,0.8,1.9
343.0,289.4,289.5,168.5,41.4,2.4,3.3
320.4,302.9,124.7,92.5,46.1,1.5,2.5
247.8,189.3,264.4,165.8,46.2,2.8,4.3
396.1,386.9,75.4,83.3,58.2,2.5,2.6
232.9,109.6,248.7,221.6,48.4,1.5,2.8
384.1,370.5,133.0,89.0,53.1,2.4,2.6
93.4,32.4,428.7,197.6,26.3,1.5,2.5
440.2,427.2,65.3,86.8,60.2,2.3,2.2
237.2,230.9,52.4,61.2,89.6,3.6,6.4
83.1,19.6,417.3,257.2,44.1,2.2,4.3
426.3,385.3,67.7,125.8,58.0,2.7,2.9
330.7,322.1,48.8,52.8,229.9,5.2,2.9
514.3,493.6,78.7,101.3,59.9,2.4,1.7
42.9,15.4,373.6,170.4,34.2,1.3,4.6
538.8,512.6,44.1,89.7,108.3,4.5,4.2
625.6,581.7,56.9,81.0,64.5,2.3,2.1
599.9,556.0,55.2,99.2,62.8,2.9,2.3
46.5,16.5,536.9,157.0,37.9,1.2,4.0
65.0,19.1,399.6,230.8,45.1,4.4,6.4
516.3,487.1,18.0,107.5,52.3,2.7,2.5
99.2,29.4,230.1,217.6,62.4,7.1,7.6
85.5,26.1,361.7,204.6,66.1,6.0,5.7
307.0,298.0,89.8,92.2,206.9,6.2,6.0
67.4,17.5,185.7,163.5,27.7,1.3,2.3
281.9,274.6,136.0,94.5,70.1,3.4,5.4
56.0,15.1,365.5,175.2,42.9,2.1,3.9
406.0,367.9,166.6,147.3,55.7,2.1,2.1
143.2,91.3,123.4,105.2,74.5,4.4,7.9
547.6,540.7,54.4,82.8,64.7,2.7,1.8
39.8,12.9,277.6,230.4,140.3,13.5,26.2
270.4,199.7,287.7,219.4,47.3,5.4,8.0
264.9,207.6,203.6,204.6,55.4,2.4,3.3
471.7,446.8,77.3,102.5,54.2,1.8,2.5
101.1,46.1,192.6,135.3,240.4,8.0,11.6
121.8,69.3,223.5,104.0,231.4,3.7,5.4
397.5,402.2,68.7,83.9,57.2,2.1,2.4
44.6,14.5,427.0,220.4,27.7,2.6,3.0
72.7,21.5,456.2,157.6,32.9,1.6,3.3
66.1,17.2,284.8,225.1,31.4,2.1,3.3
236.4,115.1,245.5,225.0,45.3,3.9,5.8
63.4,18.5,257.9,202.2,70.4,7.2,9.0
600.3,549.1,13.9,123.5,54.6,2.7,2.4
232.7,169.8,104.5,161.8,45.7,3.2,4.4
77.4,26.3,176.0,111.1,185.0,4.6,10.4
505.2,468.8,68.8,128.8,53.2,3.0,2.9
103.6,36.4,245.4,163.3,44.8,1.9,3.6
149.0,83.3,265.7,109.0,50.6,2.0,3.1
185.2,110.2,192.8,212.2,119.9,14.1,24.7
345.8,332.1,65.3,76.4,44.3,2.2,2.8
56.2,15.7,254.0,114.2,65.2,2.4,3.4
541.3,494.4,1.2,106.9,38.4,6.2,11.1
336.1,267.3,181.3,183.2,46.3,3.0,3.7
65.7,16.1,443.9,244.9,41.6,3.6,6.4
308.2,284.4,71.7,122.1,215.2,10.5,9.0
52.2,25.0,457.6,187.1,26.2,0.4,1.8
88.2,21.8,437.2,241.5,40.9,3.1,5.3
594.4,550.6,22.0,60.6,171.3,6.4,4.5
286.7,245.2,121.2,159.1,51.0,2.5,3.3
51.6,15.0,458.9,196.3,41.4,1.9,4.2
482.0,466.6,65.3,84.8,64.5,2.7,3.1
36.1,12.5,529.9,184.4,38.4,2.5,4.9
294.5,260.4,180.0,132.4,52.0,2.0,3.0
480.6,447.3,22.8,101.2,145.9,7.3,6.3
651.8,617.0,47.4,92.5,59.4,2.6,2.7
28.3,10.6,309.1,246.6,41.9,6.9,15.2
533.6,505.1,69.8,93.9,58.8,2.2,2.0
39.9,14.7,460.3,208.0,32.8,1.5,4.6
97.5,36.1,366.6,128.6,43.8,1.5,3.7
337.4,298.6,190.9,114.9,57.5,2.0,2.6
654.0,546.7,67.6,161.1,61.3,2.1,1.9
502.9,494.1,64.3,84.7,61.6,2.3,1.9
399.2,410.9,43.0,40.4,64.9,2.9,2.2
554.8,550.9,15.1,83.1,74.4,4.6,1.9
53.6,16.1,390.1,238.0,58.0,5.9,12.0
777.8,699.7,0.0,82.9,121.1,6.9,11.7
431.8,433.3,50.1,61.7,77.4,3.4,2.6
755.0,675.3,25.4,88.6,51.5,2.4,2.4
666.8,645.7,45.9,93.2,62.0,2.7,2.4
481.0,499.6,1.8,54.7,230.0,5.7,3.2
382.8,346.0,81.5,136.2,55.4,2.5,3.1
456.3,455.8,106.2,80.7,45.5,1.3,1.8
77.2,29.5,220.0,111.3,65.7,2.8,5.6
614.0,592.0,18.9,80.5,155.0,5.0,3.5
314.3,243.0,182.3,199.2,48.8,1.8,2.6
518.2,512.5,59.9,71.1,57.7,2.0,1.6
240.9,158.0,248.7,217.1,50.9,2.5,3.6
596.4,607.5,6.2,54.9,60.0,1.8,1.5
63.1,22.9,206.1,92.5,131.2,2.1,5.6
374.8,356.7,62.5,98.4,85.6,5.3,7.7
643.1,612.1,48.9,93.8,61.4,2.6,2.1
331.3,317.4,53.6,67.4,240.6,4.3,3.7
35.2,14.6,307.1,139.2,37.4,1.2,2.3
73.0,21.5,240.6,175.8,44.2,3.0,5.0
546.7,512.8,58.8,91.6,54.1,2.1,2.9
33.3,12.1,325.5,227.3,129.6,11.3,23.7
62.6,16.7,386.7,271.6,39.0,3.2,5.4
549.0,538.0,5.0,56.0,69.5,2.6,1.8
53.4,18.5,252.1,125.9,41.6,1.3,2.5
558.4,530.6,64.8,95.9,63.4,2.4,2.0
75.1,23.4,216.9,102.2,144.3,3.7,5.5
312.6,258.5,172.6,161.2,47.6,3.4,5.4
317.1,280.3,197.4,123.4,48.6,2.0,2.3
500.4,487.1,24.9,69.5,191.2,7.5,8.0
780.8,694.0,1.8,76.4,68.8,3.2,1.8
79.2,24.1,290.7,164.8,42.5,2.7,4.6
538.7,520.1,50.1,77.8,49.4,1.9,2.5
513.0,501.8,53.9,72.6,56.8,2.3,2.0
233.9,212.9,355.8,102.5,27.8,1.2,1.7
478.9,476.6,49.3,68.4,83.2,3.4,3.2
74.1,26.2,135.4,107.0,157.8,6.3,12.0
41.7,16.2,497.2,148.8,121.4,3.0,5.0
278.3,250.4,192.8,105.6,50.6,1.9,2.9
285.7,291.5,2.7,31.7,44.4,2.7,2.7
240.3,222.7,59.9,85.3,43.1,1.7,1.6
670.3,634.0,30.3,68.1,59.3,2.0,1.9
560.2,526.2,26.8,94.7,66.0,3.9,4.3
416.9,392.7,111.6,98.1,55.5,2.2,2.5
431.5,433.4,84.1,68.0,46.8,1.5,2.3
490.0,485.3,64.1,98.9,65.7,2.7,2.5
322.4,279.1,167.2,116.6,52.3,2.0,2.6
66.1,18.1,393.7,119.9,72.7,2.1,3.2
504.4,467.4,64.1,111.4,49.1,2.7,2.7
83.7,21.2,384.3,268.1,45.9,6.2,7.6
395.7,406.0,26.2,75.2,75.8,4.4,5.1
665.3,618.4,55.5,121.1,63.2,3.3,2.7
660.7,619.1,28.1,68.0,46.2,1.4,1.6
137.9,55.9,337.1,220.0,44.7,3.5,5.2
417.7,415.6,4.3,59.9,71.6,4.9,5.9
451.6,401.2,64.6,141.5,59.3,7.0,19.6
35.2,16.4,566.4,148.4,62.6,1.2,3.9
90.1,34.3,258.1,150.0,159.5,7.6,6.5
46.9,16.6,260.8,138.1,163.5,4.7,10.8
40.9,14.1,444.9,201.3,41.0,1.5,4.3
651.7,598.0,25.4,90.1,47.8,3.2,3.5
551.6,507.0,24.8,115.6,53.9,3.5,4.0
529.3,509.6,34.4,65.6,51.3,2.0,1.9
592.0,567.4,51.3,100.0,63.0,2.9,2.7
627.5,617.7,44.0,94.5,70.7,3.9,1.9
503.6,484.6,71.1,100.5,58.0,2.0,2.3
153.8,76.9,250.9,224.5,42.6,5.5,5.0
614.2,544.1,72.9,153.1,50.1,6.9,10.3
536.3,510.8,53.5,82.7,75.5,3.7,3.0
29.9,11.6,401.2,181.1,159.5,8.3,9.8
622.3,526.2,66.0,163.2,60.7,4.2,8.3
590.6,547.8,53.7,81.0,49.5,2.8,2.9
308.0,271.7,128.8,126.9,58.7,1.8,3.0
276.7,245.1,284.2,168.6,41.3,3.1,2.1
103.6,34.5,368.4,195.0,45.8,2.1,3.6
58.8,19.9,496.8,244.6,38.5,2.6,4.5
421.8,422.2,52.8,86.0,67.5,3.6,4.6
474.9,466.0,27.9,85.6,47.8,2.6,2.7
449.8,413.7,58.7,109.4,51.7,3.5,4.7
104.6,44.4,227.4,98.9,195.8,2.4,5.1
149.8,70.5,400.1,129.5,44.4,1.7,4.1
254.0,235.9,90.2,136.6,193.2,12.2,9.8
192.6,143.8,108.7,172.9,66.9,8.4,15.4
62.0,16.6,366.4,114.3,45.0,0.9,1.7
200.8,191.4,129.8,104.0,169.3,5.4,8.3
85.6,23.9,295.7,226.1,40.6,4.1,4.6
152.2,125.8,195.3,120.0,78.0,4.0,7.4
30.0,10.7,429.6,178.6,142.9,6.4,7.2
468.2,476.3,57.7,88.3,65.7,2.7,2.3
451.2,424.8,63.0,99.7,57.0,3.6,5.0
413.6,437.0,27.2,48.7,138.7,3.6,2.5
41.1,13.1,327.2,176.2,39.5,1.8,3.9
404.0,408.4,19.3,90.8,205.7,8.1,6.5
484.1,464.8,1.1,98.0,165.6,13.7,19.3
365.1,343.6,92.6,107.8,53.7,2.1,2.3
471.1,433.8,54.5,121.2,58.2,2.6,3.4
292.4,244.8,214.9,177.5,46.7,4.2,8.4
57.4,14.9,448.8,200.7,45.0,3.1,5.6
48.1,14.7,336.6,126.3,49.5,1.7,4.7
79.8,23.0,250.8,176.3,43.8,2.9,4.9
113.1,75.7,248.5,102.6,75.1,3.2,2.7
75.2,20.4,383.4,227.2,49.1,5.3,10.5
436.2,404.0,127.0,128.6,53.7,2.8,2.5
328.2,326.8,38.6,54.0,165.1,4.2,2.3
479.7,501.5,14.8,42.3,122.7,2.9,3.0
469.1,456.7,55.1,61.4,55.3,2.1,2.8
357.5,310.2,224.3,125.7,50.5,2.2,2.5
247.8,212.9,148.3,122.2,49.1,2.1,2.8
586.3,555.2,17.8,62.3,140.2,3.8,3.9
441.1,396.9,154.2,133.5,47.7,2.1,2.0
83.1,16.2,351.2,270.4,42.8,3.6,7.3
347.8,360.0,28.6,30.2,81.8,3.0,1.8
329.5,318.4,62.1,80.9,214.5,6.4,4.7
76.4,27.5,248.6,159.5,190.9,10.6,9.8
109.6,69.0,166.4,106.6,66.9,3.0,2.5
602.2,563.2,27.3,89.9,46.9,1.9,2.1
647.7,615.2,61.1,53.3,26.8,1.5,1.8
479.3,475.6,24.1,72.9,201.2,6.3,4.3
56.5,17.4,360.2,176.2,41.0,2.2,4.3
335.8,294.8,147.3,135.9,49.6,1.4,3.8
359.4,333.3,88.3,95.0,65.1,2.9,2.4
390.5,409.1,25.6,53.4,148.4,4.0,3.8
128.2,49.5,202.3,207.2,47.5,4.7,10.3
345.9,328.2,70.8,77.4,56.0,2.4,2.7
47.5,14.0,304.2,199.9,47.2,3.9,5.8
520.5,501.9,73.7,94.3,59.8,2.1,1.7
513.7,451.2,23.7,125.2,54.9,3.4,3.8
504.7,496.4,37.6,79.6,63.1,3.0,2.8
272.2,177.2,363.2,233.5,41.3,3.0,5.0
422.7,434.5,49.0,52.2,72.9,2.9,2.3
319.3,285.2,161.9,100.3,50.4,1.9,2.6
69.9,12.4,496.4,329.4,49.1,0.9,4.2
24.8,9.9,349.1,248.1,127.9,13.5,27.4
37.5,14.5,337.1,165.3,171.2,6.6,12.7
625.5,610.9,27.4,70.9,62.6,2.4,1.6
708.3,614.9,38.8,136.0,57.8,2.2,1.9
405.9,423.8,34.5,68.9,162.8,5.0,4.6
40.5,13.7,348.6,118.7,65.3,1.0,1.6
359.5,333.8,32.5,87.3,161.6,8.7,13.6
484.3,484.7,3.7,78.0,150.2,4.0,4.7
638.1,597.6,59.4,94.1,49.0,1.8,1.4
569.7,534.4,67.3,99.4,62.7,2.4,2.3
581.8,520.8,68.2,171.9,59.5,3.3,3.6
583.1,545.5,60.4,91.3,52.8,1.9,2.0
313.0,306.6,115.1,100.8,89.9,4.3,6.0
557.1,535.1,57.2,76.2,64.2,3.3,2.0
463.5,457.9,61.5,70.8,63.1,2.5,2.1
517.9,508.8,63.3,73.5,64.2,2.5,1.9
540.3,504.6,26.6,106.8,69.3,5.4,6.9
75.0,30.7,335.7,128.5,71.1,3.5,6.7
757.2,709.5,29.7,75.6,58.1,1.7,1.8
636.1,570.7,3.1,102.6,70.5,8.3,10.8
160.2,161.5,248.8,116.9,78.3,4.1,6.2
555.4,525.9,61.2,56.0,63.1,3.1,2.0
64.5,21.8,414.7,139.5,40.2,1.3,4.0
633.5,595.1,42.6,91.7,116.9,5.3,3.3
563.0,535.9,53.3,83.8,46.6,1.9,2.3
200.4,205.5,242.1,114.4,82.1,4.0,5.9
545.1,520.8,73.6,97.3,48.1,2.1,1.8
286.4,283.6,9.8,30.4,65.9,2.4,1.7
188.8,102.2,336.3,171.5,46.4,2.9,4.6
388.9,290.2,130.7,217.1,59.8,1.9,2.8
497.1,491.8,74.2,92.5,54.0,1.9,1.8
136.3,72.0,175.3,129.4,143.2,5.2,13.6
716.6,697.9,36.3,70.6,57.3,1.8,2.0
232.5,136.8,307.5,219.7,43.4,2.8,4.1
56.5,21.7,487.4,130.4,57.0,1.8,4.2
348.9,343.1,19.7,72.7,55.0,3.1,2.5
53.0,15.4,249.8,118.8,132.6,3.9,5.2
513.4,491.9,56.3,82.2,41.0,1.5,3.6
378.3,385.2,72.9,112.4,49.8,1.3,3.1
460.8,459.9,18.2,99.9,158.6,8.6,5.8
453.2,439.6,53.3,83.7,141.2,4.8,4.2
246.4,162.5,107.6,183.2,44.3,2.9,3.9
654.3,629.2,33.2,89.8,52.8,1.4,3.2
363.6,375.7,54.4,70.2,165.5,4.2,4.2
496.7,482.5,8.6,75.6,167.6,5.7,5.1
490.4,489.6,57.0,87.8,60.3,2.4,3.2
610.5,565.4,43.2,88.6,57.8,2.6,2.2
368.3,387.6,22.4,60.8,177.2,5.0,3.9
66.2,15.1,435.1,257.0,38.1,2.4,4.6
41.1,13.5,457.0,166.6,68.1,3.5,6.7
56.0,18.9,288.4,145.8,66.4,3.6,6.8
350.0,345.9,34.0,71.4,204.1,4.5,5.1
544.2,490.6,95.3,159.9,58.0,2.9,2.2
107.6,41.1,422.1,175.7,40.9,1.8,4.1
38.3,14.5,378.6,146.4,77.0,2.4,7.0
392.5,367.9,100.7,123.9,61.0,2.1,2.9
127.2,107.1,185.1,96.2,183.0,4.8,4.3
80.8,28.9,70.5,135.4,75.2,9.5,13.8
413.2,385.8,136.3,150.4,62.0,3.3,2.4
351.8,368.5,33.2,70.8,109.4,3.3,4.1
242.4,210.6,382.8,141.3,43.2,1.9,3.4
495.9,430.4,72.2,149.7,55.5,2.3,2.1
537.9,531.0,42.5,50.2,44.8,1.8,1.5
38.2,12.6,493.5,190.8,66.7,3.8,6.3
131.0,129.5,311.5,116.2,52.9,2.6,4.6
189.5,165.9,158.0,124.2,178.5,7.0,8.4
638.8,581.2,42.8,120.8,58.5,3.3,3.5
42.8,13.2,299.0,120.0,132.4,3.6,6.6
490.1,488.5,26.7,74.0,204.9,6.3,4.5
26.7,10.3,353.2,176.1,56.0,2.7,8.2
563.2,530.4,36.2,94.2,53.5,3.1,3.3
435.2,409.7,9.4,93.3,45.4,2.7,2.8
463.6,431.0,91.6,132.7,54.1,2.9,2.5
641.2,592.2,33.7,84.2,47.4,2.7,3.2
64.6,19.4,399.2,239.6,38.7,1.6,3.7
47.6,18.5,459.0,143.1,77.5,2.8,5.6
46.8,14.7,278.0,176.5,183.4,11.1,14.6
32.1,10.2,397.8,176.1,64.5,3.8,4.2
86.4,28.8,228.6,122.5,48.6,1.2,2.8
121.4,40.1,331.4,209.8,41.9,2.1,3.2
99.9,47.6,360.4,134.8,123.7,4.7,5.2
85.7,19.5,464.5,235.7,36.5,3.1,4.5
280.9,259.6,104.1,135.1,181.6,9.2,14.3
308.2,289.1,61.0,68.3,54.5,2.5,2.7
416.0,346.4,90.0,183.6,57.8,6.3,7.1
278.2,263.6,72.1,85.2,28.3,1.1,1.5
408.7,389.6,28.7,104.9,42.3,2.6,2.3
450.6,419.6,99.2,121.6,54.9,2.6,2.1
86.8,23.7,255.1,248.8,40.1,5.4,8.1
263.4,226.4,151.9,197.4,135.2,14.2,24.7
81.0,23.4,492.6,199.0,40.4,2.6,4.8
215.1,82.1,427.4,199.1,40.6,1.7,3.3
294.9,272.0,99.4,120.4,131.7,6.3,5.6
221.2,201.8,75.7,71.3,113.2,3.5,5.4
561.1,534.8,50.8,60.4,50.3,1.5,2.0
328.2,311.6,113.0,88.3,45.0,1.7,2.4
416.3,414.2,14.7,80.1,152.8,6.6,5.7
616.0,555.2,60.3,115.1,54.8,2.8,2.8
518.9,488.1,77.7,126.0,58.4,3.2,2.6
472.9,436.1,20.2,99.4,41.2,1.6,2.3
278.8,200.2,225.8,215.2,44.7,3.2,4.5
722.2,672.4,32.4,75.2,53.9,1.7,3.5
775.0,704.4,1.8,81.0,51.4,3.4,4.6
498.3,484.8,69.5,105.4,65.1,3.2,2.6
479.8,449.0,68.5,93.3,51.1,2.1,2.5
445.7,430.4,101.7,89.1,62.5,2.4,2.6
546.9,519.3,21.2,90.8,66.4,4.0,4.7
35.6,12.0,408.8,137.7,135.5,3.7,5.1
224.1,110.1,332.1,218.7,43.6,2.3,3.6
574.9,558.1,42.9,82.2,65.4,2.6,2.6
591.1,552.5,30.7,83.7,47.0,1.7,3.8
92.4,31.4,401.4,165.6,44.2,1.8,3.7
91.0,30.6,215.2,192.4,139.0,10.6,13.4
371.9,382.0,35.3,58.7,72.4,3.1,3.0
60.2,14.9,494.5,254.1,43.5,2.5,4.2
703.9,636.7,28.6,70.5,52.1,1.8,2.7
454.5,442.5,73.8,76.2,54.0,2.2,2.7
